# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1846572886.1496421266,1,00:02:36,"0,00 %","0,00 ₽",0,"100,00 %"
1846885568.1494701601,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1847081583.1495097214,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1847124375.1493216119,1,00:00:11,"0,00 %","0,00 ₽",0,"100,00 %"
1847190114.1494368473,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1847456045.1494836396,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1847507091.1493974017,1,00:01:28,"0,00 %","0,00 ₽",0,"0,00 %"
1847642895.1497002524,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1847886900.1495977904,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1847968519.1495389806,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1848098198.1496391704,1,00:04:54,"0,00 %","0,00 ₽",0,"0,00 %"
1848408092.1494931284,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1848677294.1494609296,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1849033671.1494933561,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1849108838.1496233404,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
1849275163.1494717366,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1849505943.1494951551,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
184968784.1494989715,1,00:00:30,"0,00 %","0,00 ₽",0,"0,00 %"
1849760742.1493621042,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1849901208.1495707254,1,00:00:42,"0,00 %","0,00 ₽",0,"100,00 %"
1850108360.1493992588,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1850123040.1496827034,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1850134493.1497449086,1,00:02:07,"0,00 %","0,00 ₽",0,"100,00 %"
1850227006.1495634577,1,00:00:28,"0,00 %","0,00 ₽",0,"100,00 %"
1850459938.1494257457,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1850890460.1497083308,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1851140357.1494243904,1,00:02:05,"0,00 %","0,00 ₽",0,"100,00 %"
1851472832.1494759078,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1851473128.1497710163,1,00:00:33,"0,00 %","0,00 ₽",0,"0,00 %"
1851475500.1494409769,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1851518065.1448735821,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1851689719.1495384120,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1851814414.1495353635,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
185190979.1494018428,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1851974532.1497332015,1,00:00:32,"0,00 %","0,00 ₽",0,"0,00 %"
1852175848.1494933947,1,00:02:34,"0,00 %","0,00 ₽",0,"0,00 %"
1852189386.1497472545,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1852351139.1496162533,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1852385891.1497806735,1,00:03:53,"0,00 %","0,00 ₽",0,"0,00 %"
1852402792.1495102980,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1852462293.1494950194,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1852494877.1497466390,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1852523505.1497424228,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
185269947.1493838037,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1852716351.1497020086,1,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
1852729822.1494558965,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1853018455.1493714358,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1853478382.1463040829,1,00:00:28,"0,00 %","0,00 ₽",0,"100,00 %"
1853834859.1495382856,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1853856812.1497345020,1,00:02:51,"0,00 %","0,00 ₽",0,"100,00 %"
1854207120.1495374721,1,00:07:10,"0,00 %","0,00 ₽",0,"0,00 %"
1855129708.1497547384,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1855563814.1494500293,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1855800871.1496667696,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1856060353.1493735155,1,00:05:37,"0,00 %","0,00 ₽",0,"0,00 %"
1856296322.1495634826,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1856399562.1494423188,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1857039994.1495381324,1,00:06:42,"0,00 %","0,00 ₽",0,"0,00 %"
1857175540.1494067359,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1857224618.1496757837,1,00:00:03,"0,00 %","0,00 ₽",0,"0,00 %"
1857232550.1493982562,1,00:00:31,"0,00 %","0,00 ₽",0,"0,00 %"
1857245572.1494970634,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1857383582.1494396504,1,00:01:20,"0,00 %","0,00 ₽",0,"0,00 %"
1857410694.1493983918,1,00:01:00,"0,00 %","0,00 ₽",0,"0,00 %"
1857525896.1495872836,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1858001847.1495199665,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1858439799.1495600555,1,00:10:12,"0,00 %","0,00 ₽",0,"100,00 %"
1858628222.1497271705,1,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
1858663475.1495101702,1,00:00:03,"0,00 %","0,00 ₽",0,"100,00 %"
1858703336.1494417684,1,00:00:37,"0,00 %","0,00 ₽",0,"0,00 %"
1859099779.1496565040,1,00:14:04,"0,00 %","0,00 ₽",0,"0,00 %"
1859282093.1497729549,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1859336064.1496934204,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
185941765.1497557165,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1859607569.1497187788,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1859823808.1494571394,1,00:01:04,"0,00 %","0,00 ₽",0,"0,00 %"
185990815.1494343935,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1860131593.1496847297,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1860199566.1495444302,1,00:03:16,"0,00 %","0,00 ₽",0,"0,00 %"
1860522957.1496108092,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1860640676.1495917951,1,00:02:33,"0,00 %","0,00 ₽",0,"0,00 %"
1860654047.1493637169,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1860745328.1495758233,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1860801773.1494440067,1,00:00:44,"0,00 %","0,00 ₽",0,"0,00 %"
1861057448.1495644678,1,00:01:41,"0,00 %","0,00 ₽",0,"0,00 %"
1861864196.1495025266,1,00:02:11,"0,00 %","0,00 ₽",0,"100,00 %"
1862058037.1495643212,1,00:01:23,"0,00 %","0,00 ₽",0,"100,00 %"
1862110781.1495406670,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
