# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1903070330.1495096486,2,00:04:42,"0,00 %","0,00 ₽",0,"100,00 %"
1904850904.1495461328,2,00:00:23,"0,00 %","0,00 ₽",0,"50,00 %"
191336489.1494537638,2,00:16:27,"0,00 %","0,00 ₽",0,"0,00 %"
1915871352.1493982610,2,00:00:11,"50,00 %","0,00 ₽",0,"0,00 %"
1933587374.1494861071,2,00:01:54,"0,00 %","0,00 ₽",0,"0,00 %"
1939800804.1495024749,2,00:01:20,"0,00 %","0,00 ₽",0,"0,00 %"
196456789.1494569757,2,00:09:42,"0,00 %","0,00 ₽",0,"50,00 %"
1966898652.1495168336,2,00:01:25,"50,00 %","0,00 ₽",0,"0,00 %"
1973961486.1493713684,2,00:01:35,"0,00 %","0,00 ₽",0,"0,00 %"
1975134582.1493712507,2,00:02:40,"0,00 %","0,00 ₽",0,"0,00 %"
2004176540.1494418554,2,00:10:27,"0,00 %","0,00 ₽",0,"0,00 %"
2011714825.1494585331,2,00:03:12,"0,00 %","0,00 ₽",0,"0,00 %"
2017010078.1495693174,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
2020646599.1495460996,2,00:03:14,"0,00 %","0,00 ₽",0,"50,00 %"
2036119470.1495634932,2,00:00:39,"0,00 %","0,00 ₽",0,"50,00 %"
2036282109.1493726860,2,00:00:21,"0,00 %","0,00 ₽",0,"0,00 %"
2051884064.1494946605,2,00:01:02,"0,00 %","0,00 ₽",0,"50,00 %"
2056511625.1475654071,2,00:00:20,"50,00 %","0,00 ₽",0,"0,00 %"
2065035220.1493632597,2,00:00:32,"50,00 %","0,00 ₽",0,"0,00 %"
2067280604.1495205433,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
2067469576.1493711489,2,00:23:53,"0,00 %","0,00 ₽",0,"100,00 %"
2086019929.1491813822,2,00:03:10,"0,00 %","0,00 ₽",0,"0,00 %"
2094850926.1495711190,2,00:00:23,"50,00 %","0,00 ₽",0,"0,00 %"
2137360412.1493727134,2,00:00:13,"50,00 %","0,00 ₽",0,"0,00 %"
2145150699.1495109797,2,00:01:40,"0,00 %","0,00 ₽",0,"0,00 %"
2145265418.1492594442,2,00:04:05,"0,00 %","0,00 ₽",0,"50,00 %"
253080964.1491967414,2,00:03:01,"0,00 %","0,00 ₽",0,"0,00 %"
267645632.1495696298,2,00:00:15,"0,00 %","0,00 ₽",0,"50,00 %"
269347272.1494492056,2,00:01:51,"0,00 %","0,00 ₽",0,"0,00 %"
270237304.1495017472,2,00:02:52,"0,00 %","0,00 ₽",0,"0,00 %"
276940557.1487602207,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
285886629.1495698682,2,00:00:58,"0,00 %","0,00 ₽",0,"50,00 %"
288482585.1493990647,2,00:01:16,"0,00 %","0,00 ₽",0,"50,00 %"
309048231.1496302459,2,00:04:09,"0,00 %","0,00 ₽",0,"50,00 %"
340347234.1495042934,2,00:00:21,"50,00 %","0,00 ₽",0,"0,00 %"
356510479.1493735272,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
358915961.1496658355,2,00:02:12,"0,00 %","0,00 ₽",0,"50,00 %"
372637414.1497450544,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
374384854.1495531318,2,00:04:32,"0,00 %","0,00 ₽",0,"50,00 %"
379832560.1493778172,2,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
384463149.1494413306,2,00:00:38,"50,00 %","0,00 ₽",0,"0,00 %"
40036235.1494502443,2,00:00:44,"50,00 %","0,00 ₽",0,"0,00 %"
428043820.1497446308,2,00:00:55,"0,00 %","0,00 ₽",0,"0,00 %"
439000044.1495727609,2,00:00:35,"50,00 %","0,00 ₽",0,"50,00 %"
447628419.1495025447,2,00:08:21,"0,00 %","0,00 ₽",0,"0,00 %"
468166759.1494423432,2,00:04:12,"0,00 %","0,00 ₽",0,"0,00 %"
46961635.1494577676,2,00:01:48,"50,00 %","0,00 ₽",0,"0,00 %"
484718379.1493628484,2,00:00:24,"50,00 %","0,00 ₽",0,"0,00 %"
493851238.1493718158,2,00:11:38,"0,00 %","0,00 ₽",0,"50,00 %"
494607065.1496144819,2,00:11:20,"0,00 %","0,00 ₽",0,"0,00 %"
515377538.1474201170,2,00:01:56,"0,00 %","0,00 ₽",0,"0,00 %"
545191142.1495455970,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
55535885.1495201443,2,00:00:24,"0,00 %","0,00 ₽",0,"0,00 %"
569606287.1495446866,2,00:29:33,"0,00 %","0,00 ₽",0,"0,00 %"
588018653.1493729754,2,00:05:34,"0,00 %","0,00 ₽",0,"0,00 %"
592142783.1495378517,2,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
596969730.1494404231,2,00:01:44,"0,00 %","0,00 ₽",0,"50,00 %"
599933346.1495378340,2,00:02:36,"0,00 %","0,00 ₽",0,"50,00 %"
620078736.1495120065,2,00:00:31,"0,00 %","0,00 ₽",0,"0,00 %"
635860087.1493713812,2,00:08:33,"0,00 %","0,00 ₽",0,"0,00 %"
