# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1335146977.1495921117,2,00:01:06,"0,00 %","0,00 ₽",0,"50,00 %"
1336322379.1494524074,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
1338194422.1494007362,2,00:05:54,"0,00 %","0,00 ₽",0,"0,00 %"
134414630.1494272065,2,00:00:48,"50,00 %","0,00 ₽",0,"0,00 %"
1355209419.1406188458,2,00:01:55,"0,00 %","0,00 ₽",0,"50,00 %"
1356888237.1494513186,2,00:01:03,"0,00 %","0,00 ₽",0,"0,00 %"
1393334032.1496515149,2,00:05:19,"0,00 %","0,00 ₽",0,"0,00 %"
1394852164.1494823870,2,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1407376796.1494062079,2,00:13:26,"50,00 %","0,00 ₽",0,"0,00 %"
1408797927.1494494109,2,00:02:45,"0,00 %","0,00 ₽",0,"0,00 %"
1411616995.1496398192,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
1413545851.1488272268,2,00:00:00,"50,00 %","0,00 ₽",0,"0,00 %"
1415206464.1495381797,2,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1424593997.1495896250,2,00:08:15,"0,00 %","0,00 ₽",0,"0,00 %"
1425877184.1494932213,2,00:02:37,"0,00 %","0,00 ₽",0,"0,00 %"
1427873214.1495830958,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1435982909.1494269822,2,00:01:51,"0,00 %","0,00 ₽",0,"0,00 %"
1440001070.1496497818,2,00:06:23,"0,00 %","0,00 ₽",0,"50,00 %"
1441253939.1495376335,2,00:00:12,"50,00 %","0,00 ₽",0,"0,00 %"
1446364487.1496753463,2,00:00:35,"0,00 %","0,00 ₽",0,"0,00 %"
1455505637.1495382916,2,00:01:27,"0,00 %","0,00 ₽",0,"50,00 %"
1458957763.1487151876,2,00:01:24,"0,00 %","0,00 ₽",0,"0,00 %"
1465959714.1488975944,2,00:05:08,"0,00 %","0,00 ₽",0,"50,00 %"
1466128521.1497039321,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1466254271.1496919414,2,00:08:34,"0,00 %","0,00 ₽",0,"50,00 %"
1471715132.1495281213,2,00:03:19,"50,00 %","0,00 ₽",0,"0,00 %"
1475556041.1496322713,2,00:04:48,"50,00 %","0,00 ₽",0,"0,00 %"
1475917110.1494834230,2,00:03:36,"0,00 %","0,00 ₽",0,"0,00 %"
1477975290.1496922187,2,00:03:18,"0,00 %","0,00 ₽",0,"0,00 %"
1478458833.1496068630,2,00:03:39,"50,00 %","0,00 ₽",0,"0,00 %"
1479399201.1494853445,2,00:01:55,"0,00 %","0,00 ₽",0,"0,00 %"
1479419564.1495027193,2,00:01:37,"50,00 %","0,00 ₽",0,"0,00 %"
1489148691.1496146029,2,00:00:32,"0,00 %","0,00 ₽",0,"0,00 %"
1496142140.1495154500,2,00:05:04,"0,00 %","0,00 ₽",0,"0,00 %"
1503864606.1496566447,2,00:07:03,"0,00 %","0,00 ₽",0,"50,00 %"
1506800838.1494608763,2,00:12:46,"50,00 %","0,00 ₽",0,"0,00 %"
150888549.1495699434,2,00:00:33,"0,00 %","0,00 ₽",0,"50,00 %"
1525699734.1494503452,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1539917425.1495387416,2,00:10:55,"0,00 %","0,00 ₽",0,"0,00 %"
1541762464.1495033931,2,00:00:22,"50,00 %","0,00 ₽",0,"0,00 %"
1547396545.1496214534,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1550755817.1493968493,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1550973134.1494949958,2,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
1552858598.1496397930,2,00:00:06,"50,00 %","0,00 ₽",0,"0,00 %"
1558270812.1496915584,2,00:00:47,"0,00 %","0,00 ₽",0,"0,00 %"
1564275589.1495683410,2,00:02:38,"0,00 %","0,00 ₽",0,"0,00 %"
1574450590.1497444379,2,00:00:44,"50,00 %","0,00 ₽",0,"0,00 %"
1590583621.1492450102,2,00:02:19,"50,00 %","0,00 ₽",0,"0,00 %"
1601111519.1495736211,2,00:03:06,"50,00 %","0,00 ₽",0,"0,00 %"
1618807550.1494158722,2,00:01:29,"0,00 %","0,00 ₽",0,"0,00 %"
163916268.1495647826,2,00:02:52,"0,00 %","0,00 ₽",0,"0,00 %"
1642236117.1494539601,2,00:04:58,"0,00 %","0,00 ₽",0,"50,00 %"
