# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1403043486.1496766999,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1417817406.1495991360,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1419602557.1497456500,1,00:02:22,"0,00 %","0,00 ₽",0,"100,00 %"
1435199501.1497357346,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1439351188.1494950445,1,00:01:44,"0,00 %","0,00 ₽",0,"0,00 %"
1442178550.1496842672,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1445717933.1497001337,1,00:00:21,"0,00 %","0,00 ₽",0,"0,00 %"
1447879638.1495708770,1,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
1457948730.1493917309,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1459258594.1494344342,1,00:13:25,"0,00 %","0,00 ₽",0,"100,00 %"
145972414.1493726686,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1471716497.1494146276,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1477585570.1496741060,1,00:00:55,"0,00 %","0,00 ₽",0,"0,00 %"
1479991115.1494771729,1,00:04:09,"0,00 %","0,00 ₽",0,"0,00 %"
1480730026.1496340404,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1486805912.1493660468,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1492561837.1496869095,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1496394327.1497713705,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
150009667.1493969969,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1500452823.1494586997,1,00:03:08,"0,00 %","0,00 ₽",0,"0,00 %"
1506622075.1494614864,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1515384110.1494301306,1,00:01:13,"0,00 %","0,00 ₽",0,"0,00 %"
151548003.1497818548,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1516122694.1495912716,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1517387471.1495311188,1,00:09:29,"0,00 %","0,00 ₽",0,"0,00 %"
1520089392.1497560134,1,00:00:08,"0,00 %","0,00 ₽",0,"0,00 %"
1541068550.1497252943,1,00:06:07,"0,00 %","0,00 ₽",0,"0,00 %"
1547074167.1496149444,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1548024035.1497722064,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1556033143.1493755007,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1562444350.1496882732,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1565790570.1496945766,1,00:00:21,"0,00 %","0,00 ₽",0,"0,00 %"
157624798.1495102091,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1577797443.1496313936,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
158121749.1493194583,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
158306232.1496870121,1,00:01:52,"0,00 %","0,00 ₽",0,"0,00 %"
1583509650.1494274926,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1587889394.1494527918,1,00:01:59,"0,00 %","0,00 ₽",0,"0,00 %"
1595155028.1495652985,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1599186476.1496582363,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1607742855.1495139592,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1613268916.1493728995,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
161611985.1495644700,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
161919323.1497648925,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1625692564.1494190701,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1642859505.1495108840,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1642990287.1494426639,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1643378034.1497810367,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1643844560.1495032181,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1644189568.1493406697,1,00:03:11,"0,00 %","0,00 ₽",0,"0,00 %"
1645813042.1496054076,1,00:04:16,"0,00 %","0,00 ₽",0,"0,00 %"
1647980863.1493634801,1,00:00:37,"0,00 %","0,00 ₽",0,"0,00 %"
1648719029.1495533403,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1650409215.1496252850,1,00:00:30,"0,00 %","0,00 ₽",0,"0,00 %"
1659122747.1494146832,1,00:01:06,"0,00 %","0,00 ₽",0,"0,00 %"
1661708877.1493383448,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1667481945.1454511534,1,00:00:51,"0,00 %","0,00 ₽",0,"100,00 %"
1667811110.1493656453,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1668002475.1496595012,1,00:06:18,"0,00 %","0,00 ₽",0,"0,00 %"
1674780153.1495181683,1,00:01:30,"0,00 %","0,00 ₽",0,"0,00 %"
1678676868.1494414545,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1684508574.1497348048,1,00:00:44,"0,00 %","0,00 ₽",0,"0,00 %"
1690818041.1493670912,1,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
16918424.1493805620,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1700709129.1496865631,1,00:11:28,"0,00 %","0,00 ₽",0,"0,00 %"
1701346300.1493821188,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1704240213.1496757624,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1704510315.1494388987,1,00:05:44,"0,00 %","0,00 ₽",0,"0,00 %"
1707077622.1494715546,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1711535691.1496393434,1,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
171564970.1496819841,1,00:00:57,"0,00 %","0,00 ₽",0,"0,00 %"
1717661263.1494167025,1,00:19:20,"0,00 %","0,00 ₽",0,"0,00 %"
1720007200.1496898073,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1724015643.1495452802,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1728421516.1496163971,1,00:03:03,"0,00 %","0,00 ₽",0,"0,00 %"
1735734758.1494426137,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1746169467.1494497436,1,00:07:05,"0,00 %","0,00 ₽",0,"0,00 %"
1747555740.1495578537,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1750575266.1495494907,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1752134520.1494939378,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1752228954.1497112817,1,00:00:42,"0,00 %","0,00 ₽",0,"0,00 %"
177316221.1495720164,1,00:02:15,"0,00 %","0,00 ₽",0,"0,00 %"
177684885.1493748401,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1788878618.1494228318,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1790034106.1495467302,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1791083789.1494406412,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1805181918.1497694215,1,01:10:53,"0,00 %","0,00 ₽",0,"0,00 %"
1808192779.1455652850,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
