# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
43404826.1495371885,2,00:00:00,"0,00 %","0,00 ₽",0,"0,00 %"
455259576.1474712460,2,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
547633999.1495735559,2,00:01:26,"0,00 %","0,00 ₽",0,"0,00 %"
577958362.1494867027,2,00:01:29,"0,00 %","0,00 ₽",0,"0,00 %"
600228412.1493892944,2,00:01:07,"0,00 %","0,00 ₽",0,"0,00 %"
639908296.1495471267,2,00:01:50,"0,00 %","0,00 ₽",0,"0,00 %"
668821711.1493628469,2,00:03:06,"0,00 %","0,00 ₽",0,"50,00 %"
669918778.1494497710,2,00:02:29,"0,00 %","0,00 ₽",0,"50,00 %"
672704684.1494603704,2,00:08:32,"0,00 %","0,00 ₽",0,"0,00 %"
676487600.1494936199,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
680532209.1497002891,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
687608103.1495277286,2,00:00:58,"0,00 %","0,00 ₽",0,"0,00 %"
709202244.1497174660,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
780701795.1495526143,2,00:00:53,"0,00 %","0,00 ₽",0,"0,00 %"
781466849.1495783945,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
78209304.1497305056,2,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
793377746.1495881257,2,00:14:59,"0,00 %","0,00 ₽",0,"0,00 %"
847602077.1493797633,2,00:01:35,"0,00 %","0,00 ₽",0,"0,00 %"
84818248.1495834999,2,00:00:27,"0,00 %","0,00 ₽",0,"0,00 %"
861496944.1496054062,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
862779956.1464615019,2,00:03:29,"0,00 %","0,00 ₽",0,"0,00 %"
958231628.1493680654,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
998912501.1493985527,2,00:02:29,"0,00 %","0,00 ₽",0,"50,00 %"
ad6c7d47-5017-48c3-ac42-937a6118b1ec,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
804e2940-afe7-4161-b0d9-be0bca9212fd,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
d2683084-ce0e-4325-884f-48bdcc4e0ffe,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1000716523.1497539604,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1003610435.1493187351,1,00:00:03,"0,00 %","0,00 ₽",0,"0,00 %"
1005433302.1496532908,1,00:01:08,"0,00 %","0,00 ₽",0,"100,00 %"
1005477730.1497772859,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1005823494.1476861716,1,00:07:30,"0,00 %","0,00 ₽",0,"0,00 %"
1005988472.1495298492,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1007117364.1495015468,1,00:01:39,"0,00 %","0,00 ₽",0,"0,00 %"
1011363519.1495213847,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1012224897.1494243520,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1013456469.1497531074,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1013628756.1493723510,1,00:01:48,"0,00 %","0,00 ₽",0,"0,00 %"
1022242721.1494144259,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1024609070.1496130040,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1026687710.1496609465,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1030113732.1494414251,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1031720876.1494488754,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1032691179.1497705161,1,00:00:15,"0,00 %","0,00 ₽",0,"100,00 %"
1033644183.1495960947,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1033931366.1497281795,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1035357668.1495006972,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1035575625.1495195937,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
103617990.1496931912,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1037619612.1496514734,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1038169046.1493923311,1,00:00:08,"0,00 %","0,00 ₽",0,"0,00 %"
104162186.1496896150,1,00:00:46,"0,00 %","0,00 ₽",0,"100,00 %"
1045833619.1494243583,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1046257478.1496073698,1,00:01:42,"0,00 %","0,00 ₽",0,"0,00 %"
1047101461.1494991334,1,00:01:43,"0,00 %","0,00 ₽",0,"0,00 %"
1050662416.1493797249,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1051086635.1497786674,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1052162331.1494243609,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1054621023.1494947344,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1060030308.1496749824,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1062576535.1496394755,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1066964386.1496648899,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1068589697.1496329662,1,00:07:35,"0,00 %","0,00 ₽",0,"0,00 %"
1069035410.1493454768,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1069297821.1495282974,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1070845239.1495394276,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1073837118.1497455045,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1074351287.1495088186,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1075621869.1494243346,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1083004115.1494499465,1,00:02:08,"0,00 %","0,00 ₽",0,"100,00 %"
1086049624.1494833969,1,00:09:59,"0,00 %","0,00 ₽",0,"0,00 %"
1086351893.1495882548,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1087729827.1459956185,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1088253888.1494143092,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1089295300.1496766198,1,00:01:35,"0,00 %","0,00 ₽",0,"0,00 %"
1089406565.1495622391,1,00:05:14,"0,00 %","0,00 ₽",0,"0,00 %"
1090443081.1495035790,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1098322503.1495859157,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1100125712.1497194828,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
110067161.1497708887,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1102162979.1495653148,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1102460165.1493980897,1,00:03:21,"0,00 %","0,00 ₽",0,"0,00 %"
1102921918.1495633021,1,00:01:06,"0,00 %","0,00 ₽",0,"0,00 %"
1105575186.1495801077,1,00:00:54,"0,00 %","0,00 ₽",0,"0,00 %"
110643670.1494328186,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
