# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1642852592.1493225675,3,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1645813042.1496054076,3,00:02:09,"0,00 %","0,00 ₽",0,"0,00 %"
1676509062.1493880301,3,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
168933483.1467625466,3,00:08:57,"0,00 %","0,00 ₽",0,"0,00 %"
1700151548.1492709135,3,00:00:09,"33,33 %","0,00 ₽",0,"0,00 %"
1710164868.1495121872,3,00:01:35,"0,00 %","0,00 ₽",0,"0,00 %"
1769578803.1489925630,3,00:10:08,"0,00 %","0,00 ₽",0,"0,00 %"
1822170653.1493991256,3,00:04:22,"0,00 %","0,00 ₽",0,"0,00 %"
1825848711.1492507091,3,00:00:16,"33,33 %","0,00 ₽",0,"0,00 %"
1848983378.1485773707,3,00:00:16,"0,00 %","0,00 ₽",0,"100,00 %"
1884865577.1491886938,3,00:00:13,"33,33 %","0,00 ₽",0,"0,00 %"
1907631687.1482950460,3,00:01:31,"0,00 %","0,00 ₽",0,"33,33 %"
1916895394.1494498965,3,00:02:49,"0,00 %","0,00 ₽",0,"0,00 %"
1925641797.1494649541,3,00:03:03,"0,00 %","0,00 ₽",0,"33,33 %"
1980624808.1492437782,3,00:06:04,"0,00 %","0,00 ₽",0,"33,33 %"
1984287289.1495210758,3,00:02:02,"0,00 %","0,00 ₽",0,"33,33 %"
2053381531.1490362283,3,00:00:23,"33,33 %","0,00 ₽",0,"0,00 %"
2062273885.1492098156,3,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
238123353.1495809466,3,00:01:32,"0,00 %","0,00 ₽",0,"0,00 %"
252973593.1490797800,3,00:00:32,"0,00 %","0,00 ₽",0,"0,00 %"
263078183.1484299284,3,00:04:01,"0,00 %","0,00 ₽",0,"0,00 %"
302992443.1494605509,3,00:04:14,"0,00 %","0,00 ₽",0,"0,00 %"
428751894.1495020673,3,00:00:42,"0,00 %","0,00 ₽",0,"0,00 %"
447375339.1493787668,3,00:00:18,"33,33 %","0,00 ₽",0,"0,00 %"
475884611.1492333351,3,00:00:25,"33,33 %","0,00 ₽",0,"0,00 %"
