# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
309048231.1496302459,2,00:04:09,"0,00 %","0,00 ₽",0,"50,00 %"
358915961.1496658355,2,00:02:12,"0,00 %","0,00 ₽",0,"50,00 %"
374384854.1495531318,2,00:04:32,"0,00 %","0,00 ₽",0,"50,00 %"
429686072.1494004400,2,00:09:58,"0,00 %","0,00 ₽",0,"50,00 %"
439000044.1495727609,2,00:00:35,"50,00 %","0,00 ₽",0,"50,00 %"
474975899.1496759721,2,00:01:33,"0,00 %","0,00 ₽",0,"50,00 %"
478161178.1493931312,2,00:13:08,"0,00 %","0,00 ₽",0,"50,00 %"
482196589.1495627149,2,00:02:43,"0,00 %","0,00 ₽",0,"50,00 %"
493851238.1493718158,2,00:11:38,"0,00 %","0,00 ₽",0,"50,00 %"
570631025.1495193581,2,00:05:17,"0,00 %","0,00 ₽",0,"50,00 %"
596969730.1494404231,2,00:01:44,"0,00 %","0,00 ₽",0,"50,00 %"
599933346.1495378340,2,00:02:36,"0,00 %","0,00 ₽",0,"50,00 %"
619574710.1496393653,2,00:18:54,"0,00 %","0,00 ₽",0,"50,00 %"
626673282.1497263372,2,00:04:40,"0,00 %","0,00 ₽",0,"50,00 %"
665856405.1496736782,2,00:04:01,"0,00 %","0,00 ₽",0,"50,00 %"
669918778.1494497710,2,00:02:29,"0,00 %","0,00 ₽",0,"50,00 %"
696632064.1495026300,2,00:02:02,"0,00 %","0,00 ₽",0,"50,00 %"
718701190.1494566186,2,00:00:24,"50,00 %","0,00 ₽",0,"50,00 %"
719525221.1496416448,2,00:21:07,"0,00 %","0,00 ₽",0,"50,00 %"
720848759.1496398140,2,00:06:07,"0,00 %","0,00 ₽",0,"50,00 %"
722053047.1495774731,2,00:00:07,"0,00 %","0,00 ₽",0,"50,00 %"
728946367.1494982357,2,00:01:43,"0,00 %","0,00 ₽",0,"100,00 %"
734277132.1493992834,2,00:02:13,"0,00 %","0,00 ₽",0,"50,00 %"
736899044.1494585118,2,00:08:35,"0,00 %","0,00 ₽",0,"50,00 %"
783759215.1496159036,2,00:00:28,"0,00 %","0,00 ₽",0,"50,00 %"
82826657.1495466419,2,00:13:46,"0,00 %","0,00 ₽",0,"50,00 %"
83040796.1493737589,2,00:05:06,"0,00 %","0,00 ₽",0,"50,00 %"
856630970.1496055183,2,00:01:24,"0,00 %","0,00 ₽",0,"50,00 %"
857009414.1494858203,2,00:01:37,"0,00 %","0,00 ₽",0,"100,00 %"
863637087.1495996309,2,00:00:52,"50,00 %","0,00 ₽",0,"50,00 %"
873596592.1497439955,2,00:00:58,"0,00 %","0,00 ₽",0,"50,00 %"
88172257.1495092203,2,00:12:27,"0,00 %","0,00 ₽",0,"50,00 %"
89476313.1494862868,2,00:01:42,"0,00 %","0,00 ₽",0,"50,00 %"
916027906.1494858713,2,00:03:47,"0,00 %","0,00 ₽",0,"50,00 %"
933788165.1476964499,2,00:02:23,"0,00 %","0,00 ₽",0,"50,00 %"
948410574.1494945591,2,00:03:03,"50,00 %","0,00 ₽",0,"50,00 %"
95890952.1497630161,2,00:10:46,"0,00 %","0,00 ₽",0,"50,00 %"
998912501.1493985527,2,00:02:29,"0,00 %","0,00 ₽",0,"50,00 %"
1000382738.1495442648,1,01:21:35,"0,00 %","0,00 ₽",0,"100,00 %"
1003722986.1496212869,1,00:00:14,"0,00 %","0,00 ₽",0,"100,00 %"
1005433302.1496532908,1,00:01:08,"0,00 %","0,00 ₽",0,"100,00 %"
1006098733.1496999888,1,00:00:57,"0,00 %","0,00 ₽",0,"100,00 %"
