# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
590633627.1495190829,3,00:15:40,"0,00 %","0,00 ₽",0,"33,33 %"
623115922.1496181913,3,00:04:04,"0,00 %","0,00 ₽",0,"66,67 %"
631139438.1494992534,3,00:00:38,"33,33 %","0,00 ₽",0,"0,00 %"
665869592.1497120501,3,< 00:00:01,"0,00 %","0,00 ₽",0,"0,00 %"
72656988.1495645800,3,00:00:11,"33,33 %","0,00 ₽",0,"33,33 %"
80698041.1495461253,3,00:00:36,"0,00 %","0,00 ₽",0,"0,00 %"
825284909.1493704879,3,00:00:54,"33,33 %","0,00 ₽",0,"0,00 %"
828825805.1495101777,3,00:00:29,"0,00 %","0,00 ₽",0,"0,00 %"
89394305.1493737746,3,00:01:04,"33,33 %","0,00 ₽",0,"0,00 %"
905705610.1494968353,3,00:02:00,"0,00 %","0,00 ₽",0,"0,00 %"
1006497878.1495701156,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1007501482.1495702695,2,00:01:09,"50,00 %","0,00 ₽",0,"0,00 %"
1011445742.1493737087,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1012583116.1460518242,2,00:01:38,"50,00 %","0,00 ₽",0,"0,00 %"
101896661.1495104743,2,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
1027251334.1495694098,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1036548183.1494861767,2,00:01:06,"0,00 %","0,00 ₽",0,"0,00 %"
1036551979.1494534146,2,00:00:35,"50,00 %","0,00 ₽",0,"0,00 %"
1048131025.1493727128,2,00:01:01,"0,00 %","0,00 ₽",0,"0,00 %"
1049456162.1495030069,2,00:02:29,"0,00 %","0,00 ₽",0,"0,00 %"
1049830673.1494961407,2,00:01:51,"50,00 %","0,00 ₽",0,"0,00 %"
1052439730.1495141686,2,00:11:47,"0,00 %","0,00 ₽",0,"0,00 %"
1052614286.1475135728,2,00:00:30,"0,00 %","0,00 ₽",0,"50,00 %"
105634112.1494949935,2,00:01:12,"0,00 %","0,00 ₽",0,"0,00 %"
1073983696.1494607190,2,00:01:14,"0,00 %","0,00 ₽",0,"0,00 %"
1074260250.1479359383,2,00:00:19,"0,00 %","0,00 ₽",0,"0,00 %"
1082111764.1493725837,2,00:00:50,"0,00 %","0,00 ₽",0,"0,00 %"
1084408706.1494603676,2,00:01:59,"0,00 %","0,00 ₽",0,"50,00 %"
1088499247.1496648024,2,00:01:03,"0,00 %","0,00 ₽",0,"0,00 %"
1093663166.1495632943,2,00:02:34,"0,00 %","0,00 ₽",0,"50,00 %"
1102831882.1495378588,2,00:02:14,"0,00 %","0,00 ₽",0,"0,00 %"
1104106450.1495027677,2,00:01:20,"50,00 %","0,00 ₽",0,"0,00 %"
1106868771.1494945555,2,00:09:03,"0,00 %","0,00 ₽",0,"0,00 %"
1108390442.1495378106,2,00:10:47,"0,00 %","0,00 ₽",0,"0,00 %"
1109031747.1495017069,2,00:05:46,"0,00 %","0,00 ₽",0,"0,00 %"
1115513237.1495704245,2,00:19:56,"0,00 %","0,00 ₽",0,"0,00 %"
1118179780.1495041110,2,00:00:18,"0,00 %","0,00 ₽",0,"50,00 %"
1118768377.1495198573,2,00:06:30,"0,00 %","0,00 ₽",0,"0,00 %"
1122624792.1463041210,2,00:11:16,"0,00 %","0,00 ₽",0,"0,00 %"
1122943219.1493749938,2,00:02:16,"0,00 %","0,00 ₽",0,"0,00 %"
1135589851.1494568824,2,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
1136201050.1494991625,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1139403885.1494866073,2,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1145523334.1493985638,2,00:00:54,"0,00 %","0,00 ₽",0,"0,00 %"
1146926047.1493731878,2,00:00:52,"0,00 %","0,00 ₽",0,"0,00 %"
1147998288.1496149758,2,00:00:06,"0,00 %","0,00 ₽",0,"50,00 %"
1186857784.1494409430,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1200916109.1493708854,2,00:00:52,"0,00 %","0,00 ₽",0,"0,00 %"
1217296062.1494952166,2,00:02:42,"0,00 %","0,00 ₽",0,"0,00 %"
1235543136.1494407032,2,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
1240113070.1495719589,2,00:02:51,"0,00 %","0,00 ₽",0,"50,00 %"
1245676946.1496159972,2,00:00:21,"0,00 %","0,00 ₽",0,"0,00 %"
1255217062.1493765386,2,00:00:49,"0,00 %","0,00 ₽",0,"0,00 %"
1257534210.1495523673,2,00:00:59,"0,00 %","0,00 ₽",0,"0,00 %"
1258677728.1495026886,2,00:00:19,"50,00 %","0,00 ₽",0,"0,00 %"
1266382906.1489762938,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1270980143.1495016896,2,00:02:43,"0,00 %","0,00 ₽",0,"0,00 %"
1282174640.1495644219,2,00:04:16,"0,00 %","0,00 ₽",0,"0,00 %"
129534229.1497446468,2,00:00:26,"0,00 %","0,00 ₽",0,"0,00 %"
1313435235.1495466142,2,00:01:03,"0,00 %","0,00 ₽",0,"50,00 %"
1316754633.1495378221,2,00:12:07,"0,00 %","0,00 ₽",0,"0,00 %"
1346129731.1494468890,2,00:04:11,"0,00 %","0,00 ₽",0,"0,00 %"
1350913434.1496845451,2,00:01:15,"0,00 %","0,00 ₽",0,"0,00 %"
1352250313.1495117653,2,00:00:48,"0,00 %","0,00 ₽",0,"0,00 %"
1355046436.1493989685,2,00:01:47,"0,00 %","0,00 ₽",0,"50,00 %"
1378986000.1496415197,2,00:01:24,"0,00 %","0,00 ₽",0,"50,00 %"
1383658774.1495099834,2,00:00:17,"0,00 %","0,00 ₽",0,"50,00 %"
1386197254.1495647969,2,00:04:51,"0,00 %","0,00 ₽",0,"0,00 %"
139080347.1494556518,2,00:07:18,"0,00 %","0,00 ₽",0,"0,00 %"
1394866742.1495015905,2,00:01:28,"0,00 %","0,00 ₽",0,"50,00 %"
1398677645.1494537515,2,00:16:40,"0,00 %","0,00 ₽",0,"0,00 %"
1413084848.1496650404,2,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
1418768059.1495015350,2,00:01:40,"0,00 %","0,00 ₽",0,"0,00 %"
1422686692.1495015699,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1426300256.1495527408,2,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
1431792622.1496405156,2,00:05:12,"0,00 %","0,00 ₽",0,"100,00 %"
1441570719.1495526575,2,00:22:58,"0,00 %","0,00 ₽",0,"0,00 %"
1452101414.1496932424,2,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
1455000954.1491138139,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1460283677.1495701992,2,00:00:42,"0,00 %","0,00 ₽",0,"0,00 %"
146193801.1493543780,2,00:00:33,"0,00 %","0,00 ₽",0,"0,00 %"
1464263721.1495210706,2,00:08:12,"0,00 %","0,00 ₽",0,"0,00 %"
1467962837.1496650232,2,00:06:20,"0,00 %","0,00 ₽",0,"0,00 %"
1470364012.1497443074,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
1486967895.1496157801,2,00:00:43,"50,00 %","0,00 ₽",0,"0,00 %"
1501840225.1495168005,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
1518179968.1495771574,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1549216252.1493711138,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
1551913308.1496648941,2,00:00:04,"50,00 %","0,00 ₽",0,"50,00 %"
1555930132.1493744653,2,00:07:47,"0,00 %","0,00 ₽",0,"0,00 %"
155927093.1495701929,2,00:02:37,"0,00 %","0,00 ₽",0,"0,00 %"
1565069019.1494489976,2,00:02:06,"0,00 %","0,00 ₽",0,"50,00 %"
1566242197.1493986601,2,00:02:02,"0,00 %","0,00 ₽",0,"100,00 %"
1566339331.1495035491,2,00:00:53,"0,00 %","0,00 ₽",0,"0,00 %"
1579725389.1495151112,2,00:03:47,"0,00 %","0,00 ₽",0,"100,00 %"
157972977.1494946238,2,00:01:24,"50,00 %","0,00 ₽",0,"0,00 %"
1583193779.1493758440,2,00:01:48,"0,00 %","0,00 ₽",0,"50,00 %"
1586525690.1494521254,2,00:02:02,"0,00 %","0,00 ₽",0,"0,00 %"
1589617739.1495641739,2,00:00:45,"0,00 %","0,00 ₽",0,"50,00 %"
1590922368.1495746653,2,00:00:06,"50,00 %","0,00 ₽",0,"0,00 %"
1602138655.1494424707,2,00:00:45,"50,00 %","0,00 ₽",0,"0,00 %"
1626241493.1495027914,2,00:01:28,"0,00 %","0,00 ₽",0,"0,00 %"
1635881518.1495642081,2,00:01:39,"0,00 %","0,00 ₽",0,"50,00 %"
1651673668.1494580105,2,00:00:33,"0,00 %","0,00 ₽",0,"0,00 %"
1652263299.1493746562,2,00:02:18,"0,00 %","0,00 ₽",0,"0,00 %"
1654575569.1494606717,2,00:06:46,"0,00 %","0,00 ₽",0,"0,00 %"
1655190706.1494521096,2,00:00:37,"0,00 %","0,00 ₽",0,"0,00 %"
165572319.1495680507,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
1664756775.1494411403,2,00:03:23,"0,00 %","0,00 ₽",0,"0,00 %"
1665500394.1494949421,2,00:06:36,"0,00 %","0,00 ₽",0,"100,00 %"
166746549.1495708893,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1683610478.1495025828,2,00:00:39,"0,00 %","0,00 ₽",0,"0,00 %"
1686373675.1495452608,2,00:00:20,"0,00 %","0,00 ₽",0,"0,00 %"
1697240277.1495028524,2,00:04:16,"0,00 %","0,00 ₽",0,"0,00 %"
1700151548.1492709135,2,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
170321243.1495446542,2,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1705149135.1494839651,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1722267460.1495098681,2,00:00:59,"0,00 %","0,00 ₽",0,"0,00 %"
1724357281.1495108207,2,00:03:40,"0,00 %","0,00 ₽",0,"0,00 %"
1727380362.1488207493,2,00:00:08,"0,00 %","0,00 ₽",0,"0,00 %"
172751046.1493753807,2,00:03:55,"0,00 %","0,00 ₽",0,"0,00 %"
1730891204.1496145172,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
1742092859.1494589927,2,00:01:50,"0,00 %","0,00 ₽",0,"0,00 %"
1756681731.1494947541,2,00:00:19,"0,00 %","0,00 ₽",0,"0,00 %"
1757791132.1495024449,2,00:00:59,"0,00 %","0,00 ₽",0,"0,00 %"
176037605.1493805364,2,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1763776227.1495455099,2,00:02:19,"0,00 %","0,00 ₽",0,"50,00 %"
1766621136.1495016628,2,00:05:23,"0,00 %","0,00 ₽",0,"0,00 %"
1768602208.1495035298,2,00:04:53,"0,00 %","0,00 ₽",0,"0,00 %"
1775064174.1494436441,2,00:00:59,"50,00 %","0,00 ₽",0,"50,00 %"
1775921243.1494592940,2,00:11:26,"0,00 %","0,00 ₽",0,"0,00 %"
1784463171.1495529801,2,00:00:42,"50,00 %","0,00 ₽",0,"0,00 %"
1804551501.1495462506,2,00:01:22,"0,00 %","0,00 ₽",0,"50,00 %"
1807616828.1495032813,2,00:01:32,"0,00 %","0,00 ₽",0,"50,00 %"
